SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
NC(=N)c1ccc(C(=O)Nc2ccc3C(=O)C(CC(=O)O)CCc3c2)c(Cl)c1,timbal,3.09617,4,4,5,3,399.834,7.95860731484177
CN1C(=O)N(CC12CCN(CC2)C(=O)CC(CC(=O)O)c3ccccc3)c4ccc(cc4)C(=N)N,timbal,2.85227,4,5,7,4,477.565,7.09691001300806
Sc1ccccc1c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,6.07468,0,2,5,4,403.938,5.0
O[C@@H]1CCc2c1nccc2N1CCc2cc(NCCc3c[nH]c4ccccc34)ccc12,ippidb,4.8913,2,3,5,6,410.521,6.53
Cc1cccc(c1NC(=O)Nc2ccc(cc2)CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NCCCCCCCCCCCCN)C,timbal,6.09704,7,8,27,2,808.078,5.58502665202918
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN=[N+]=[N-])CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.1942,3,4,9,4,517.634,6.39
CC1(C)CCC(=C(CN2CCN(CC2)c2ccc3c(NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(c4)S(=O)(=O)C(F)(F)F)ncnc3c2)C1)c1ccc(Cl)cc1,ippidb,9.4585,7,4,16,8,998.66,7.54
N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)O,timbal,-4.0578,7,9,14,0,449.49,6.0
NC1=Nc2c(ncn2[C@H]3O[C@@H](COP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]3O)C(=O)N1,timbal,-2.4527,13,8,6,3,443.202,5.56863623584101
COc1cccc(OC)c1c2ccc(CC(NC(=O)C3(CCCC3)c4ccccc4)C(=O)O)cc2,timbal,4.9947,5,2,9,4,473.569,6.95860731484177
Brc1ccc(NC(=O)NC2CCCC(C2)NC(=O)Nc3ccc(Br)cc3Br)c(Br)c1,timbal,6.991,2,4,4,3,668.022,5.29328221766324
C(Cc1cnc2CCCCn12)Nc1ccc(Nc2ccncc2)cc1,ippidb,4.0126,2,2,6,4,333.439,5.52
CC(C)n1cc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4cc5ccccn5n4)C(=O)O)nn1,timbal,3.4377,7,3,7,5,570.437,6.58502665202918
CCOc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12,ippidb,5.3598,2,3,8,4,372.472,7.2
CC[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@](C)(CCCCNC(=O)[C@H](NC1=O)c1ccccc1)NC(=O)C(C)C,ippidb,0.31777,5,8,8,2,586.738,9.0457574906
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)c4ccc(Cl)c(c4)[N+](=O)[O-])C(=O)O)cc2,timbal,4.7502,6,2,10,4,554.983,7.34103515733557
OC(=O)[C@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C1)C(=O)OCc3ccccc3)NC(=O)c4ccccc4,timbal,2.2892,8,5,13,4,575.622,6.80966830182971
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@@H](CO)NC(=O)c3c(Cl)cccc3Cl)cc2,timbal,3.0961,5,2,7,3,462.333,6.63827216398241
CC(C)(C)OC(=O)[C@@H]1C[C@H](CC(=O)O)[C@H]2CC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N12,timbal,-0.74233,6,7,9,2,468.555,6.51712641639125
OCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)cc(CO)n1,ippidb,3.9457,3,5,8,4,388.471,6.0
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C3=NOC(CCC(=O)O)(CCC(=O)O)C3,timbal,4.95712,7,5,14,3,566.655,6.45967052520913
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NOC(CCCc3c[nH]c(N)n3)C2)C(=O)O,timbal,0.93266,7,6,11,3,506.585,7.33724216831843
Cc1ccc(cc1C)-c1nc(-c2nnn(C)n2)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,ippidb,6.62886,4,0,4,5,489.41,4.9
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)N(C)C,ippidb,5.2859,3,4,5,5,587.573,7.74
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(CC2=C(CCC(C)(C)C2)c2ccc(Cl)cc2)CC1,ippidb,8.8499,4,5,16,7,873.59,7.51
CN1Cc2cc(NS(=O)(=O)c3ccccc3F)ccc2NC1=O,timbal,2.6038,4,3,3,3,335.36,6.44369749923271
O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cncc(c5)C(=O)NCc6occc6,timbal,5.0899,4,2,8,7,485.584,4.52287874528034
CC1(C)C(CC(=O)O)C1c2ccc(OCCc3ccc4CCCNc4n3)cc2,timbal,4.2755,4,2,7,4,380.488,9.39794000867204
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3Cc4ccccc4C[C@H]3CO)C(=O)NS(=O)(=O)c5ccc6cccc(Cl)c6c5,timbal,7.0349,7,3,13,6,740.326,6.79588001734408
COc1cccc(OC)c1c2ccc(CC(Nc3ccc(cc3)C(=O)N4CCCC4)C(=O)O)cc2,timbal,4.7146,5,3,9,4,474.557,6.49485002168009
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2cccc(C)c2n1,ippidb,4.89272,4,3,6,4,432.915,6.27
NC(=N)c1ccc(cc1)N2CC3(CCN(CC3)C(=O)NCCC(=O)O)NC2=O,timbal,0.51917,4,6,5,3,388.428,5.42365864979421
Cc1[nH]c2ccccc2c1CCNc1c(Cl)cc(Nc2ccnc(CO)c2)cc1Cl,ippidb,6.06862,2,4,7,4,441.362,5.52
NC(=N)c1ccc(cc1)N2CCC3(CCN(CC3)C(=O)COCC(=O)O)C2=O,timbal,0.41737,5,4,6,3,388.424,7.76955107862173
CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@@]3([C@H]2c4cccc(Cl)c4F)C(=O)Nc5cc(Cl)ccc35)CC1,timbal,5.7309,3,4,6,5,589.583,7.48945498979339
C[C@H](N1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2Cl)c(c1)S(=O)(=O)C(F)(F)F)c1ccccc1-c1ccc(Cl)cc1,ippidb,9.6529,6,5,16,7,977.041,7.14
CC(=O)N1CCN(CC1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.3583,4,1,4,5,515.557,6.88
CN1Cc2cc(ccc2NC1=O)S(=O)(=O)Nc3ccccc3,timbal,2.4647,3,3,3,3,317.37,5.35654732351381
Cc1ccc(cc1)S(=O)(=O)NC(CNC(=O)c2cc3cc(OCCO\N=C(/N)\NC(=O)OC(C)(C)C)ccc3[nH]2)C(=O)O,timbal,1.78762,9,6,12,3,618.669,6.88605664769316
CC(C)c1cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(O)c(O)c1O,ippidb,4.9501,5,3,5,3,364.397,5.51
Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,ippidb,2.5768,4,3,1,3,270.24,5.96
CN1c2ncnn2[C@H](C2=C1c1cccc(Cl)c1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,7.0407,3,0,2,6,584.699,5.46
CN(Cc1ccc(Cl)s1)c1cc(C)nc2ncnn12,ippidb,2.78402,3,0,3,3,293.783,4.6197887583
Oc1ccc(C=NN2CCN(CC2)c2ccccc2)cc1O,ippidb,2.2539,2,2,3,3,297.358,4.8
CC(C)n1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1,ippidb,4.82187,3,2,4,4,511.591,5.4999996787
C[C@@H]1CN(CCc2c[nH]c3ccccc23)c2c(F)cc(Nc3ccnc4[C@H](O)CCc34)cc2O1,ippidb,5.2552,4,3,5,6,458.537,5.52
CCCCC\N=C/1\C(\C(=C1O)O)=N\[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O,timbal,3.615,6,4,10,3,519.385,9.0
CC(C)N[C@@H]1CC[C@@H]([C@@H](C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,ippidb,6.4113,0,1,4,3,362.344,4.8507808873
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)N3C=CC=CC3=O)C(=O)O,timbal,1.5185,5,2,6,3,370.405,7.88941028970075
Cc1cccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c12,ippidb,5.26952,1,3,6,4,342.446,7.52
CC(C)n1cc(nn1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,3.6307,7,4,8,4,607.882,7.23
CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)N(C)C(=O)N(C2=O)c3ccc(cc3)C(=N)N)C(=O)O,timbal,1.48997,7,6,10,3,530.582,7.69897000433602
NC(=N)c1ccc(cc1)N2C(=O)CC3(CCN(CC3)C(=O)NCCC(=O)O)C2=O,timbal,0.50047,5,5,5,3,401.423,6.38721614328026
Cc1onc(C)c1S(=O)(=O)N[C@@H](CNC(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4)C(=O)O,timbal,1.51014,7,4,7,4,520.612,9.0
COc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2cc(C)ccc12,ippidb,5.27812,2,3,7,4,372.472,6.3
COc1cccc(c1)c2ccc(cc2)C(=O)Oc3ccc4CC(O)C(C)(C)Oc4c3,timbal,4.6558,5,1,4,4,404.462,4.76447155309245
Cc1onc(C)c1c2ccc(O)c(c2)S(=O)(=O)NC3CCCC3,timbal,2.88494,4,2,4,3,336.413,5.82390874094432
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,ippidb,3.806,5,4,5,4,464.687,6.468521083
CN1Cc2cc(NS(=O)(=O)c3ccc(cc3)C#N)ccc2NC1=O,timbal,2.33638,3,3,3,3,342.38,5.63827216398241
CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(CC2)c3ccncc3)C(=O)O,timbal,3.0503,6,3,9,3,460.575,8.39794000867204
COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)NC(=O)C[C@H]1CCCN(C1)C(N)=N,ippidb,2.28227,3,4,6,3,446.551,5.52
Cc1cc(nn1c2ccccc2C(=O)N3CCc4ccccc4C3)C(=O)N5CCc6ccccc6C5,timbal,4.57772,3,2,3,6,476.58,5.82390874094432
CO[C@H]1C[C@H](N(C1)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N1CCOCC1,ippidb,5.7106,4,3,6,6,643.637,6.87
CC[C@H](N)C(=O)N[C@H]1[C@@H](CNS(=O)(=O)c2ccc(C)cc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.17082,5,5,11,5,645.826,6.45
COc1ccc(Br)c(c1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,3.3647,4,3,6,3,417.259,5.05
CN1C(=O)C(=Nc2ccc(cc2)N(=O)=O)c2ccccc12,ippidb,2.692,1,0,2,3,281.271,5.2006594505
Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCC(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4)C(=O)O,timbal,2.81092,6,3,8,4,514.648,8.69897000433602
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@@H]3[C@@H](O)CCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4)C(=O)O)cc2,timbal,3.605,7,3,9,4,593.485,7.27572413039921
CN1CCN(Cc2ccc(Cl)cc2-c2c(nc(-c3ccccc3)n2-c2cccc(Cl)c2F)C(N)=O)CC1,ippidb,5.4985,3,3,6,5,538.454,7.04
COC(=O)c1ccc(cc1)C(=O)Nc1ccc2[nH]c(CN3CCCCC3)nc2c1,ippidb,3.5877,4,4,5,4,392.459,5.6777807053
Cc1noc(C)c1-c1ccc(C)c(c1)S(=O)(=O)Nc1cccc(Cl)c1,ippidb,4.72106,3,1,4,3,376.865,5.7
CC(C)c1ccccc1Sc2ccc(\C=C\C(=O)N3CCN(CC3)C(=O)C)cc2[N+](=O)[O-],timbal,4.5733,2,2,6,3,453.564,7.35654732351381
COc1ccc2c(CCNc3ccc(Nc4ccnc(CO)c4)cc3OC)c[nH]c2c1,ippidb,4.4706,4,4,9,4,418.497,6.6
C(Cc1c[nH]c2ccccc12)Nc1ccc2N(CCc2c1)c1ccncc1,ippidb,4.9117,1,2,5,5,354.457,8.0
OC(=O)C(CNC(=O)CN1C(=O)N[C@@H](CC(=O)NNC2=NCCN2)C1=O)NC(=O)OCc3ccccc3,timbal,-2.6273,8,8,10,3,518.487,6.23657200643706
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)c3c(OC4CC4)cccc3OC5CC5)C(=O)O,timbal,4.117,6,2,10,5,465.546,8.61978875828839
Cc1nc(nc(OCC=C)c1Cl)c2ccc(NC(=O)CCl)cn2,timbal,3.24252,5,1,6,2,353.209,5.82390874094432
COC(CNC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1)OC,ippidb,6.0818,8,2,10,5,635.499,8.51
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H]2C[C@@H]3C[C@@H]3N2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc12,ippidb,1.973,4,5,7,6,537.705,7.5528419687
OC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Br)cc4,timbal,4.2067,2,2,4,4,439.265,5.50863830616573
CN1c2ncnn2[C@H](C2=C1c1ccc(F)cc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,6.5264,4,0,2,6,568.244,6.0
Cc1ccccc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,2.90202,3,3,5,3,322.364,5.4
CC(C)CCN(CC(=O)N(CCC(=O)O)CCc1ccccc1)C(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2,timbal,5.60222,5,5,15,3,586.733,7.00877392430751
CN(C)CCN(Cc1ccccc1)C(=O)[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.9201,2,5,12,5,532.692,7.2
FC(F)(Cl)c1cc(nc2cc(nn12)C(=O)Nc1sc2CCCCCc2c1C#N)-c1ccco1,ippidb,5.73178,3,1,4,5,487.919,4.55
Clc1nnc(NCCc2c[nH]cn2)c3ccccc13,timbal,2.6609,3,3,4,3,273.727,4.14593698813358
Nc1nnc(o1)-c1nc(-c2ccsc2)n(c1-c1ccc(F)c(Cl)c1)-c1cccc(Cl)c1F,ippidb,6.485,5,1,4,5,490.322,8.57
NS(=O)(=O)c1cccc(NC(=O)\C=C\Oc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,4.333,4,2,6,6,452.576,5.62342304294349
COc1ccc(cc1)S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2,timbal,2.4733,4,3,4,3,347.396,6.05551732784983
C[C@H](NC(=O)c1c(O)c(O)cc2c(O)c(c(C)cc12)-c1c(C)cc2c(C(=O)N[C@@H](C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O)c1ccc(Cl)cc1,ippidb,8.79924,8,8,7,6,741.624,6.64
COc1nc(N[C@@H](Cc2ccc(cc2)N(C)C(=O)c3c(Cl)cncc3Cl)C(=O)O)nc(OC)n1,timbal,2.975,9,2,9,3,507.334,5.25963731050576
NC(=N)c1ccc(cc1)C(=O)Nc2ccc3OC(CC(=O)O)CCc3c2,timbal,2.39127,4,4,5,3,353.378,8.69897000433602
OC[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,4.322,2,4,7,4,358.445,6.8
c1cc(cc(c1)C(F)(F)F)c2csc(n2)n3c(c(cn3)C(=O)NCCCNC4CCCCC4)C(F)(F)F,timbal,6.0756,3,2,8,4,545.553,4.60205999132796
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6ccc(\C=C\C(=O)O)cc6)\C3=O,timbal,4.4251,4,1,5,6,520.61,4.89619627904404
CCOC(=O)COc1ccc(cc1)c2oc3cc4OC(Cc4cc3c2)C(C)(C)O,timbal,4.1161,5,1,6,4,396.439,7.26760624017703
CCN(CC)c1nc(C)c(c(NCCNC(=S)Nc2cccc(Br)c2)n1)[N+](=O)[O-],timbal,3.70042,2,3,9,2,482.408,6.09151498112135
OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc2OCOc2c1,ippidb,4.5671,8,2,4,6,554.338,6.46
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@@H](CCC(=O)N)N=C(N)N,timbal,-0.6896,5,5,11,2,506.563,3.04575749056068
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)Nc3cc(ncn3)S(=O)(=O)Cc4ccccc4,timbal,4.5124,8,3,10,4,586.457,7.30102999566398
COc1ccc(Cl)cc1-c1c(nc(-c2cccc(C)c2)n1-c1cc(Cl)ccc1C)-c1nnn[nH]1,ippidb,6.31864,5,3,5,5,491.382,6.8
CCCCN(CCCC)C1=C(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)C(=O)C1=O,timbal,4.7511,6,3,14,3,561.466,8.69897000433602
CC1(C)OB(OC1(C)C)c2ccc(O)c(NC(=O)COc3ccc(cc3)C45CC6CC(CC(C6)C4)C5)c2,timbal,5.1767,5,2,6,7,503.448,5.50863830616573
CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2c3c(F)cccc3F)C(=O)O)cc1,timbal,3.59,8,3,7,3,442.422,7.56863623584101
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)c3ccccc3C#N)C(=O)O,timbal,2.90628,4,2,6,3,378.428,7.95860731484177
OC(=O)[C@H]1CCCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.9908,5,1,5,5,516.541,7.12
COc1ccc(cc1S(=O)(=O)NCc1ccccc1)-c1c(C)noc1C,ippidb,3.44554,4,1,6,3,372.446,4.9
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4c(ccn4CC(=O)O)c3)c(Cl)c2,timbal,4.2344,4,3,6,4,498.004,6.48148606012211
CCOC(=O)C1CCCCN1S(=O)(=O)c2ccccc2,timbal,1.7929,4,0,4,2,297.376,5.50863830616573
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCN(CC1)c1ccccn1,ippidb,7.1586,3,0,6,5,535.639,5.9
Cc1nnc2[C@H](CC(=O)OC(C)(C)C)N=C(c3c(C)c(C)sc3-n12)c1ccc(Cl)cc1,ippidb,5.53136,4,0,3,4,456.999,8.4
COc1ccc(cc1S(=O)(=O)Nc1ccccc1)-c1c(C)noc1C,ippidb,3.76784,4,1,5,3,358.419,5.7
COC(=O)c1cccc(c1)S(=O)(=O)N1[C@@H]([C@H](c2ccc(Cl)cc2)n2c1ccc(C(=O)N1CCN(C)CC1)c2=O)c1ccc(Cl)cc1,ippidb,4.8689,6,2,6,6,681.598,6.34
CN1CCNc2nc(CCCc3nc(CC(CC(=O)O)c4ccc5OCOc5c4)cs3)ccc12,timbal,4.1048,6,2,9,5,480.59,9.21467016498923
OC[C@H]1CCCN1c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.6509,4,1,5,5,488.531,6.29
COc1ccc(C2=N[C@H]([C@H](N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,ippidb,5.8858,4,3,6,5,581.5,7.7281583935
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CN(CCc4ccccc4)CC[C@@H]23,timbal,2.8249,2,4,8,4,454.659,6.55284196865778
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2cc(C)ccc2n1,ippidb,5.49772,3,3,6,4,431.927,6.23
CCOc1cccc(c1)S(=O)(=O)Nc2ccc(cc2)N3CCN(CC3)c4cccc(c4)c5c(C(=O)NCCCN6CCN(C)CC6)c(C)n(C)c5c7ccc(Cl)cc7,timbal,7.21432,4,4,14,7,824.492,5.78941397509484
OC(=O)[C@H](CCCCCCCc1ccc2CCCNc2n1)NC(=O)c3ccccc3,timbal,4.206,4,3,11,3,409.53,7.1444808443322
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4ccccn4)C(=O)O)cc2,timbal,4.3811,5,2,8,4,444.531,6.6675615400844
CC(C)(C)NCCCNC(=O)c1cccc(c1)C(F)(F)F,ippidb,3.2134,1,2,5,1,302.34,4.6575773192
OC(=O)[C@H](CNC(=O)c1cccs1)NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5CCOc5c4,timbal,3.8013,6,4,7,5,588.469,7.88605664769316
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)c3ccc(CNC2=O)cc3)C(=O)O,timbal,0.6412,6,6,5,4,518.617,6.3767507096021
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)CCNC2=O)C(=O)O,timbal,-0.7825,6,6,5,2,456.546,5.3767507096021
CS(=O)(=O)CCCC1(CCCC1)C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,4.7428,6,3,11,3,569.507,8.74472749489669
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3cc(CCC(=O)O)on3,timbal,5.09032,5,4,11,3,492.576,7.56863623584101
FC(F)(F)C(=O)NC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)[C@@H]3CCCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4,timbal,5.0332,7,3,9,4,755.386,8.0
CS(=O)(=O)c1ncc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5ccoc5c4)C(=O)O)[nH]1,timbal,3.4904,7,5,7,5,605.456,7.52287874528034
Cc1ccc2C(=O)[C@@]3(O[C@H]([C@H]([C@H]3C(O)=O)C(=O)Nc3ccc(cc3)N3CCOCC3)c3ccc(Br)c(Br)c3)C(=O)c2c1,ippidb,5.20162,7,2,5,6,698.364,7.7
CC(=O)N[C@@H]1CCN(C1)c1cc(ccn1)-c1ccc(Sc2ccc3OCCOc3c2)c(c1)C(F)(F)F,ippidb,5.4046,4,1,5,5,515.557,6.95
NS(=O)(=O)c1ccc(NC(=O)Nc2ncccc2OCc3ccccc3)cc1,timbal,2.952,5,3,6,3,398.444,7.22184874961636
Cc1ccc(NC(=S)Nc2ccc(C)c(c2)[N+](=O)[O-])cc1Cl,timbal,4.67394,0,2,3,2,335.816,6.33724216831843
CC(C)(C)OC(=O)NCC(C)(C)NC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,7.7662,8,3,9,5,718.633,8.7
CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)c2ccc(cc2)C(=N)N,timbal,0.65967,5,4,8,2,404.467,6.78781239559604
CN1C(=O)N(C(=O)C12CCN(CC2)C(=O)CCCC(=O)O)c3ccc(cc3)C(=N)N,timbal,0.98517,5,5,6,3,415.45,7.0
CN1C(=O)N(C(=O)C12CCN(CC2)C(=O)NC(CC(=O)O)c3ccccc3)c4ccc(cc4)C(=N)N,timbal,2.12927,5,6,6,4,492.536,7.30102999566398
Clc1cccc2c(C#N)c(c(NCC(=O)NCc3occc3)n12)c4ccccc4,timbal,4.45268,1,2,6,4,404.857,4.72124639904717
CO[C@@H](C)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,5.6685,2,3,8,4,386.499,6.0
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,4.9611,1,3,6,4,328.419,7.0
CCN(CC)C(=O)c1nn(c(C)c1Br)-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,ippidb,3.98462,4,3,6,4,525.447,5.44
CC(C)CN(CC(=O)N1CCN(CC1)C(C)=O)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1,ippidb,6.4112,3,4,8,5,670.707,7.74
CC(C)c1cccc(C(C)C)c1N2C(=O)c3cccc(F)c3C2=O,timbal,4.8731,3,0,3,3,325.383,4.76955107862173
Clc1cc(Cl)cc(c1)C(=O)Nc2cccc(NC(=O)Nc3ccc(Br)cc3Br)c2,timbal,7.4147,2,3,4,3,558.057,6.20760831050175
Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(nc2c1)N1CCCC1,ippidb,5.54192,4,2,6,5,455.537,6.42
Cc1nc(nc(O)c1Cl)c2ccc(NC(=O)CCl)cn2,timbal,2.38332,5,2,3,2,313.144,5.25963731050576
C[C@H](O)c1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(nc2c1)N(C)C,ippidb,4.7526,5,3,7,4,459.525,5.72
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3oc(CCC(=O)O)cn3,timbal,5.09032,5,4,11,3,492.576,8.52287874528034
Cc1cc(C)cc(c1)S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H](CNC(=O)NCc3ccccc3)C(=O)O,timbal,1.52534,6,4,9,3,502.593,6.11350927482752
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@@]3(CC(=O)N4CCOCC4)CCCO3)C(=O)O)cc2,timbal,2.2722,7,3,9,4,496.56,7.63544900464603
Fc1cccc(c1)-n1[nH]c2c3cnn(-c4ccccc4)c3nc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,5.8776,4,2,3,6,489.432,6.12
COc1nc(N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)nc(OC)n1,timbal,3.8824,8,2,10,3,479.32,5.82390874094432
