SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
NC(=N)NCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)NCCc1ccccc1,timbal,1.12847,4,6,15,1,419.526,4.52287874528034
O=C1NC(=O)\C(=C\c2c[nH]c3ccccc23)\C(=O)N1c4ccccc4c5ccccc5,timbal,4.5013,3,2,3,5,407.429,6.58502665202918
OC(=O)[C@H](Cc1ccc(NC(=O)c2nccc3ccccc23)cc1)NC(=O)C4(CCCC4)c5ccccc5,timbal,5.111,5,3,8,5,507.59,5.88605664769316
OC(=O)[C@H](Cc1ccc2[nH]c(nc2c1)c3c(Cl)cccc3Cl)NC(=O)[C@@H]4CCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5,timbal,5.4186,6,4,8,5,642.348,9.26760624017703
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3nc(CC(=O)O)cs3)cc2,timbal,3.90382,5,4,7,3,424.482,4.82390874094432
NC(=N)c1ccc2[nH]c(cc2c1)C(=O)NCCCCCCCC(=O)O,timbal,2.60697,3,5,10,2,344.415,5.00877392430751
OC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cc(Cl)cc(Cl)c3,timbal,2.4151,6,2,7,3,478.379,5.62893213772826
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CSCC3C(=O)NCCCCC(=O)O)cc2,timbal,3.45412,5,5,10,3,498.605,8
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N(CC(=O)NC(CC(=O)O)c3ccccc3)C4CCCCC4)cc2,timbal,5.67502,5,5,11,4,570.69,8.49485002168009
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)S(=O)(=O)C(C)(C)C)C(=O)O)cc2,timbal,4.0002,6,2,8,3,487.618,7.72124639904717
COc1cc(Cl)c(\C=C\2/S\C(=N\c3cccc(c3)C(=O)O)\N(C)C2=O)cc1OC,timbal,4.2892,5,2,5,3,432.885,7.52287874528034
OC1CNC(=CC1)Nc2cccc(c2)C(=O)N3CCC(CCC(CC(=O)O)c4ccc5OCOc5c4)CC3,timbal,3.9137,6,5,9,5,521.614,5.8018930011266
NC(=N)c1ccc(COc2ccc3CN(CC(=O)O)CCc3c2)cc1,timbal,1.99237,3,4,6,3,339.395,7.52287874528034
OC(=O)c1ccccc1NC(=O)c2ccc(cc2)N3C(=O)c4ccc(Oc5ccc(cc5)[N+](=O)[O-])cc4C3=O,timbal,5.1382,6,2,7,5,523.457,3.74376346679408
NC(=N)NCCC[C@@H]1NC(=O)[C@@H]2CC[C@H]3CCC[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N23,timbal,-3.14793,7,9,6,3,522.563,8.85387196432176
CC(CC(=O)O)Cc1ccc(OCCCNc2ccccn2)cc1,timbal,3.6159,4,2,10,2,328.412,7.48148606012211
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N[C@@H](CNC(=O)c3ccc(CCc4ccc5CCCNc5n4)cc3)C(=O)O)C(=O)C2,timbal,2.7227,7,4,11,5,582.723,6.80410034759077
OC(=O)[C@H](CNC(=O)C1CCCn2c(\C=C\C3CCNCC3)nnc12)NC(=O)Cc4cccnc4,timbal,0.4916,7,4,9,4,481.557,8.86646109162978
N\C(=N/Cc1ccncc1)\Nc2cccc(c2)C(=O)N3CCC(CC3)C(=O)NC(CC(=O)O)c4ccc5OCOc5c4,timbal,2.9215,7,5,9,5,572.622,7.24872089601666
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(NC(=O)C4=C(Cl)CC(=O)N=C4Cl)cc3)C(=O)O,timbal,4.3477,7,3,9,4,690.389,10.0969100130081
CC(C)[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O,timbal,-1.96573,7,9,9,2,588.666,9.22184874961636
OC(=O)[C@H](CNC(=O)c1cccs1)NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4oc5ccccc5c4,timbal,4.6126,5,4,7,5,586.453,8.30102999566398
CN1C(=O)CN(CCC(=O)O)C(=O)c2cc(ccc12)C#Cc3ccc(cc3)C(=N)N,timbal,1.26377,4,4,4,3,404.426,6.67162039656126
CC1(CC1CC(=O)O)c2ccc(OCCc3ccc4CCCNc4n3)cc2,timbal,3.8135,4,2,7,4,366.461,7.44369749923271
C[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CC(CN2C1=O)Oc3ccccc3)C(=O)O)NC(=O)[C@@H](N)Cc4ccc(O)cc4,timbal,0.2644,8,7,7,4,645.76,7.39794000867204
COc1cccc(OC)c1COc2ccc(C[C@H](NC(=O)[C@H]3CSCN3C(=O)C)C(=O)O)cc2,timbal,2.3161,7,3,10,3,488.562,7.39794000867204
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3cccc(CCC(=O)O)c3)cc2,timbal,4.83742,4,4,8,3,431.492,4.94309514866353
OC(=O)[C@H](CNC(=O)c1ccc(CCc2ccc3CCCNc3n2)cc1)NS(=O)(=O)c4ccccc4,timbal,2.3864,6,4,10,4,508.6,10.1549019599857
N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,timbal,-2.53523,7,9,15,1,493.521,5.04575749056068
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)OCc2ccccc2)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)O,timbal,2.6936,9,6,16,2,612.68,6.69897000433602
OC(=O)CC(c1cccnc1)n2ccc3c(CCc4ccc5CCCNc5n4)cccc23,timbal,4.6387,4,2,7,5,426.52,9.30102999566398
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CCCC3C(=O)Nc4ccc(cc4)C(=O)O)cc2,timbal,4.50942,5,5,7,4,500.555,8.42021640338319
c1cc(ccc1C2=NOC(C2)CC(=O)NCCC(=O)O)C(=N)N,timbal,0.44467,4,4,7,2,318.333,6.95078197732982
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCCC3)S(=O)(=O)c4ccccc4C)C(=O)O)cc2,timbal,4.95932,6,2,9,4,535.662,6.82681373158773
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,3.2459,6,3,7,3,511.383,7.61978875828839
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O,timbal,2.674,6,4,7,3,511.387,9.30102999566398
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,timbal,2.9505,5,3,14,2,440.606,8.30102999566398
COc1nc(N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)nc(OC)n1,timbal,3.8824,8,2,10,3,479.32,5.82390874094432
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)N3CCCCC3C)C(=O)O)cc2,timbal,2.0356,6,3,6,3,428.489,5.74472749489669
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3oc(CCC(=O)O)cn3,timbal,5.09032,5,4,11,3,492.576,8.52287874528034
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3nnc(SCC(=O)O)s3)cc2,timbal,3.84842,6,4,8,3,457.537,5.63827216398241
CN1[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CSSC[C@H](NC(=O)C)C1=O)C(=O)N,timbal,-4.1875,8,9,8,1,605.7,8.55284196865778
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)C3CCN(CC3)C2=O)C(=O)O,timbal,-0.0502,6,6,5,4,496.611,5.82390874094432
COc1cccc(OC)c1c2ccc(CC(Nc3ccc(cc3)C(=O)N4CCCC4)C(=O)O)cc2,timbal,4.7146,5,3,9,4,474.557,6.49485002168009
CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(CC2)c3ccncc3)C(=O)O,timbal,3.0503,6,3,9,3,460.575,8.39794000867204
OC(=O)CC1(Cc2onc(CCCc3ccc4CCCNc4n3)n2)CCCC1,timbal,3.5756,5,2,8,4,384.48,5.08990945440593
CC(C)c1cc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc(Cl)cc4)C(=O)O)n[nH]1,timbal,5.1175,5,5,7,4,563.869,6.60205999132796
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)S(=O)(=O)c4nccn4C)C(=O)O)cc2,timbal,2.9943,7,2,9,4,511.6,8.39794000867204
FC(F)(F)c1ccc(\C=C/2\C(=O)NC(=O)N(C2=O)c3ccccc3)cc1,timbal,3.3718,3,1,2,3,360.291,5.88605664769316
CCC[S+]([O-])c1cc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncn1,timbal,4.0561,6,3,10,3,522.414,8.22184874961636
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)OC4CCCCC4,timbal,4.8913,6,2,8,4,544.435,7.95860731484177
OC(=O)CC(NC(=O)CNC(=O)CCCCNc1ccccn1)c2ccc(cc2)c3ccccc3,timbal,3.7792,5,4,13,3,474.561,5.57348873863543
OC(=O)CC(Cc1onc(CCCc2ccc3CCCNc3n2)n1)C#C,timbal,2.2646,5,2,8,3,354.41,5.91470942176994
OC(=O)CN(CC(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c3cccs3,timbal,3.5213,8,3,13,3,601.486,8
OC(=O)C[C@H](NC(=O)c1cccn2c(\C=C\C3CCNCC3)nnc12)c4cccnc4,timbal,2.0829,6,3,7,4,420.473,6.35654732351381
CCOc1c(Sc2ccc(\C=C\C(=O)N3CCN(CC3)C(=O)C)cc2Cl)ccc4OCCOc14,timbal,4.365,5,2,6,4,503.02,7
CN1C(=O)N(C(=O)C12CCN(CC2)C(=O)CCCC(=O)O)c3ccc(cc3)C(=N)N,timbal,0.98517,5,5,6,3,415.45,7
CC1(C)C2CCC1(CC2)S(=O)(=O)NC(CNC(=O)c3cc4cc(OCCON=C(N)N)ccc4[nH]3)C(=O)O,timbal,0.8229,7,6,12,4,550.638,9.39794000867204
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4ccccn4)C(=O)O)cc2,timbal,4.3811,5,2,8,4,444.531,6.6675615400844
N\C(=N/CC#C)\c1ccc(cc1)C(=O)Nc2ccc3CCC(CC(=O)O)Cc3c2,timbal,2.857,3,3,6,3,389.455,9.79588001734408
CN1N=CC=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2,timbal,3.1798,5,2,6,3,446.29,6.44369749923271
CCC1NC(=O)c2cccc(CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)N(C)C1=O)c2,timbal,-2.2189,7,8,7,2,560.612,8.63827216398241
OC(=O)CC1CCc2cc(NC(=O)\C=C\C3CCNCC3)ccc2C1=O,timbal,2.4007,4,3,5,3,356.422,7.58502665202918
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)c4nnn[nH]4)cc2,timbal,2.9896,7,4,7,4,500.346,5.67778070526608
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4nccs4)C(=O)O,timbal,4.4722,6,2,8,4,568.504,6.3840499483436
CCCSc1cc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncn1,timbal,5.0406,6,3,10,3,506.415,7.22184874961636
COc1cccc(NC(Cc2ccc(cc2)c3c(OC)cccc3OC)C(=O)O)n1,timbal,3.8822,6,2,9,3,408.454,5.37882371822496
OC(=O)CC(NC(=O)C1CCCN(C1)C(=O)CCC2CCNCC2)c3cncc(c3)c4ccc(Cl)s4,timbal,4.1139,5,4,9,4,533.094,7.24412514432751
C[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CC3CCCCC3N2C1=O)C(=O)O)NC(=O)[C@@H](N)Cc4ccc(O)cc4,timbal,0.3756,7,7,5,4,607.755,7.69897000433602
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)C2CCN(CC2)C3CCNCC3)c4cccnc4,timbal,1.4162,5,5,7,4,471.602,9.18708664335714
CCCSc1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1Cl,timbal,6.299,5,3,10,3,539.872,5.85387196432176
CSc1ncc(C(=O)O)c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)n1,timbal,3.9586,8,4,9,3,522.37,4.49485002168009
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3ccc(nc3)c4ccsc4,timbal,3.4605,5,4,9,4,498.649,9.43179827593301
CC(C)n1cc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4oc5ccccc5c4)C(=O)O)nn1,timbal,4.5362,6,3,7,5,570.433,6.72124639904717
OC(=O)[C@H](CNC(=O)CCCCc1ccc2CCCNc2n1)NC(=O)c3ccccc3,timbal,2.1519,5,4,10,3,424.501,7.13194363817696
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4cccc5cc[nH]c45)C(=O)O,timbal,5.497,5,3,8,5,600.524,5.24260397120698
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)c4oc5ccccc5n4)C(=O)O)cc2,timbal,4.3298,7,2,9,5,516.55,9.3767507096021
C[C@@]1(CCCO1)C(=O)N[C@@H](Cc2ccc(cc2)N3C=CN(Cc4ccccc4)C3=O)C(=O)O,timbal,2.3683,5,2,8,4,449.507,8.38721614328026
CCOc1cc(\C=C\2/Sc3nc4c(C)cccc4n3C2=O)cc(Br)c1OCC(=O)O,timbal,3.38992,6,1,6,4,489.347,3.87942606879415
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(C)OC(C)CC3=O)C(=O)O)cc2,timbal,2.6193,7,2,8,3,441.48,7.61083391563547
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(C)CCCS3(=O)=O)C(=O)O)cc2,timbal,2.4414,6,2,7,3,431.51,8.88605664769316
c1ccc(cc1)S(=O)(=O)NC(CNC(=O)c2ccc(s2)c3ccccc3CNC(=N)N)C(=O)O,timbal,1.55967,5,6,10,3,501.59,7.67778070526608
CCC\N=C/1\C(\C(=C1O)O)=N\[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,3.7665,5,3,9,3,477.344,7.17392519729917
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3cccc4ccn(C)c34)c(Cl)c2,timbal,4.6868,2,2,4,4,453.995,7.15490195998574
COc1cccc(OC)c1c2ccc(C[C@@H](CN3OC(=O)NC3=O)NC(=O)[C@@H]4CCCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5)cc2,timbal,3.7014,7,3,11,5,677.563,8.22184874961636
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3ccc4cnn(C(=O)NCC(=O)O)c4c3)cc2,timbal,3.81222,6,5,7,4,500.515,6.09691001300806
COC1=C(C(=O)N(N=C1)C2CCCCC2)c3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3,timbal,5.1566,6,2,8,4,544.435,6.48148606012211
NC(=N)NC(=N)Nc1ccc(Cl)cc1Cl,timbal,1.82314,0,5,1,1,246.101,4.17457388223218
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)Nc3cc(ncn3)S(=O)(=O)Cc4ccccc4,timbal,4.5124,8,3,10,4,586.457,7.30102999566398
Cc1ncc(cn1)C(CC2CCN(CC2)C(=O)CCc3ccc4CCCNc4n3)CC(=O)O,timbal,3.35792,6,3,8,4,451.571,6.01547268665621
OC(=O)C[C@@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3,timbal,2.207,4,4,9,3,429.561,9.43179827593301
CC(C)CCN(CC(=O)N(CCC(=O)O)CCc1ccccc1)C(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2,timbal,5.60222,5,5,15,3,586.733,7.00877392430751
OC(=O)CC(=O)N1CCC(CC1)C(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4,timbal,2.0039,5,3,4,4,428.533,7.36653154442041
OC(=O)CC(NC(=O)CNC(=O)CCCNc1ccccn1)c2cccc(c2)[N+](=O)[O-],timbal,1.6303,5,4,12,2,429.433,7.3767507096021
NC(=N)c1ccc(cc1)C(=O)Nc2ccc3CN(CC(=O)O)CCc3c2,timbal,1.66567,3,5,5,3,352.394,8.30102999566398
FC(F)(F)c1cccc(c1)c2csc(n2)n3ncc(C(=O)NCCCN4CCCCC4)c3C(F)(F)F,timbal,5.6392,3,2,7,4,531.526,4.52287874528034
N\C(=N/CC=C)\c1ccc(cc1)C(=O)Nc2ccc3CCC(CC(=O)O)Cc3c2,timbal,3.4098,3,3,7,3,391.471,9.58502665202918
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)O,timbal,-0.0222,8,7,14,1,508.572,4.89962945488244
N[C@@H](CNC(=O)C1CCC2(CC1)CCN(CC2)c3ccncc3)C(=O)O,timbal,1.3865,4,3,5,3,360.458,6.08092190762393
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)c3cccnc3Cl)C(=O)O)cc2,timbal,1.93,7,2,7,3,442.859,6.13667713987954
NC(=N)c1ccc(COc2ccc3CN(CC(=O)O)C(=O)Cc3c2)cc1,timbal,1.51897,4,4,6,3,353.378,5.23657200643706
CN(CC(C(=O)O)c1ccc2CCOc2c1)C(=O)CCC3CCc4cc5CCCNc5nc4C3,timbal,3.5865,5,3,7,5,463.578,9.45593195564972
OC(=O)CC(CC1CCN(CC1)C(=O)CCc2ccc3CCCNc3n2)c4cccnc4,timbal,3.6545,5,3,8,4,436.556,5.17979854051436
OC(=O)[C@H](Cc1ccc2[nH]c(nc2c1)c3c(Cl)cccc3Cl)NC(=O)c4c(Cl)cccc4Cl,timbal,6.2692,4,4,6,4,523.203,9.16115090926274
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)c3sccc3Cl)C(=O)O)cc2,timbal,2.5965,6,2,7,3,447.9,5.85387196432176
CCN1CCN(CC1)C2=C(N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cncc4Cl)cc3)C(=O)O)C(=O)C2=O,timbal,2.4864,6,4,9,4,546.411,9.30102999566398
CC(C)c1ccccc1Sc2ccc(\C=C\C(=O)N3CCN(CC3)C(=O)C)cc2[N+](=O)[O-],timbal,4.5733,2,2,6,3,453.564,7.35654732351381
C[S+]([O-])CCC1(CCCC1)C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,4.6866,4,3,10,3,539.481,7.60205999132796
CC(C)C[C@@H]1N2CC[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C2=O,timbal,-3.2541,7,8,8,2,524.579,9.09691001300806
NC(=N)NCCC[C@@H]1NC(=O)c2cccc(CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O)c2,timbal,-2.05983,8,9,7,2,565.609,7.72124639904717
O[C@H]([C@@H](Cc1ccccc1)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3)C(=O)O,timbal,1.1778,5,5,9,3,445.56,7.74714696902011
OC(=O)CCCNC(=O)C1CCC2(CC1)CCN(CC2)c3ccncc3,timbal,2.8394,4,2,6,3,359.47,6.49620931694282
COc1cccc(OC)c1c2ccc(CC(Nc3ccc(cn3)C(F)(F)F)C(=O)O)cc2,timbal,4.8924,5,2,8,3,446.425,5.49620931694282
CC(CC(=O)O)Cc1onc(CCCc2ccc3CCCNc3n2)n1,timbal,2.6513,5,2,8,3,344.415,5.03161045815293
CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,timbal,-4.23403,12,12,21,0,646.655,7.60205999132796
COc1cc(CC(=O)N2CC=CC2C(=O)N3CCN(CC(=O)O)CC3)ccc1NC(=O)Nc4ccccc4C,timbal,2.18592,6,6,8,4,535.601,8.85387196432176
Clc1cc(Cl)cc(c1)N2C(=O)NC(=O)\C(=C\c3ccccc3)\C2=O,timbal,3.6598,3,1,2,3,361.184,5.79588001734408
CSc1nccc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)n1,timbal,4.2604,6,3,8,3,478.361,5.46852108295774
CCCS(=O)(=O)c1cccc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,timbal,4.9322,6,3,10,3,536.437,5.79588001734408
NC(=N)NCCC[C@@H]1NC(=O)CNC(=O)C(SC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O)c2ccccc2C(F)(F)F,timbal,-1.99733,9,10,8,2,690.658,8.56863623584101
Cc1nc2cc(ccc2s1)C(CC(=O)O)Cc3csc(CCCc4ccc5CCCNc5n4)n3,timbal,5.79062,5,2,9,5,492.67,8.54975089168064
OC(=O)[C@H](Cc1ccc(cc1)c2ccccc2)NC(=O)c3ccc(CNS(=O)(=O)c4cc(Cl)cc(Cl)c4)cc3,timbal,5.5646,5,3,10,4,583.493,8.44369749923271
Cn1nc(CC(CC(=O)O)c2ccc3OCOc3c2)cc1SCCc4ccc5CCCNc5n4,timbal,4.0377,6,2,9,5,480.59,7.42481215507234
C[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)CN(C)C1=O)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C,timbal,-1.1483,8,7,6,2,569.662,6.14874165128092
OC(=O)CN1CCC2(CCC(CC2)C(=O)N3CCC(CC3)C4CCCCC4)CC1,timbal,4.1623,3,3,4,4,404.595,6.60205999132796
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)Nc3cc(Oc4ccccc4)ncn3,timbal,5.3308,7,3,9,4,524.364,6.2839966563652
NC(=N)c1ccc2c(c1)cc(C(=O)NCCCCCCC(=O)O)n2Cc3ccccc3,timbal,3.73857,3,4,11,3,420.513,6.04575749056068
CCC\N=C/1\C(\C(=C1O)O)=N\[C@@H](Cc2ccc(Oc3ncccn3)cc2)C(=O)O,timbal,1.463,7,3,8,3,396.403,5.08618614761628
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c4ccc5OCOc5c4,timbal,4.5755,7,2,7,5,566.397,8.30102999566398
Cc1cc(c(c(c1)C)S(=O)(=O)NC(CNC(=O)c2ccc(s2)c3cccc(c3)CN=C(N)N)C(=O)O)C,timbal,2.27526,5,5,10,3,543.671,9.79588001734408
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OC(=O)c3ccccc3)cc2)C(=O)O,timbal,1.9391,6,3,7,3,442.493,6.76955107862173
OC(=O)C[C@H](NC(=O)[C@H]1CN(CCN1)C(=O)CCC2CCNCC2)c3cccnc3,timbal,0.2938,5,5,8,3,417.51,8.76955107862173
OC(=O)[C@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c3ccccc3,timbal,1.6166,6,4,11,3,475.567,8
COC1=C(C(=O)N(N=C1)c2ccccc2)c3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3,timbal,4.6406,6,2,8,4,538.387,7.74472749489669
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)c3ccccc3NC2=O)C(=O)O,timbal,0.9635,6,6,5,3,504.59,4.09691001300806
Cc1ccccc1NC(=O)Nc2ccc(cc2)CC(=O)NC(CC(C)C)CC(=O)NC(c3ccccc3)C(=O)[O-],timbal,3.70992,4,4,12,3,543.644,5.19382002601611
OC(=O)CC[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](Cc3ccc(OCc4c(Cl)cccc4Cl)cc3)C(=O)O,timbal,5.0494,8,4,14,4,659.544,8.69897000433602
CC(C)C[C@@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)NN(CC=C)CC(=O)O,timbal,3.31622,5,5,13,2,509.607,4.95860731484177
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)Nc3cc(Cl)ncn3,timbal,4.1919,6,3,7,3,466.712,5.76955107862173
COc1ccccc1c2ccc(C[C@H](NC(=O)C3CCC(=O)N3)C(=O)O)cc2,timbal,1.7527,5,3,7,3,382.416,8.55284196865778
c1ccc(cc1)C(CC(=O)O)NC(=O)CCC(=O)Nc2ccc3c(c2)CNC3,timbal,2.3407,4,4,8,3,381.432,8.08092190762393
CC(CC(=O)NC(CC(=O)O)c1ccccc1)NC(=O)c2cc3cc(ccc3[nH]2)C(=N)N,timbal,2.29257,4,6,9,3,435.484,3.90308998699194
OC(=O)C(CNC(=O)CN1C(=O)N[C@@H](CCCNc2ncccn2)C1=O)NC(=O)OCc3ccccc3,timbal,0.0849,9,6,13,3,513.511,5.77989191195995
OC(=O)CC(NC(=O)C1CCN(CC1)C(=O)CCc2ccc3CCCNc3n2)c4ccc5OCOc5c4,timbal,2.6718,7,4,8,5,508.575,7.66354026615147
NC(=N)NCCC[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)N[C@H]4CSSC[C@H](NC(=O)[C@@H]5CCCN5C(=O)[C@H](CC(=O)O)NC4=O)C(=O)O,timbal,0.55667,10,10,12,5,812.928,6.88605664769316
CC(C)C[C@H](NC(=O)c1cc2ccccc2cn1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N,timbal,-0.3103,8,6,12,2,501.54,3.33254704711005
CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2c3ccccc3C(F)(F)F)C(=O)O)cc1,timbal,4.3306,6,3,7,3,474.439,7.04575749056068
COC1=C(C(=O)N(N=C1)C(C)(C)C)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2,timbal,4.4064,6,2,7,3,518.397,7.3767507096021
OC(=O)CC1CC1c2ccc(OCCc3ccc4CCCNc4n3)c(F)c2F,timbal,3.9176,6,2,7,4,388.414,5
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)c4cccc(c4)[N+](=O)[O-])C(=O)O)cc2,timbal,4.0968,6,2,10,4,520.538,7.70774392864352
